Project_Type,Location,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level,Project_Duration_Days,Start_Year,Start_Month,Start_Quarter,Cost_Overrun_Pct,Cost_Efficiency,Schedule_Overrun_Pct,Duration_Efficiency,Risk_Composite
Dam,Houston,13031301,14503038.02262961,1471737.022629609,771,753.2746760519578,-17.72532394804216,1.4429268327999598,0.8429952421701842,81.43786430809776,8.548076295971313,83.06744472271347,Sunny,221,40263.02340995434,714.5535394260091,5630,49.43094829650241,2,1.4783867689337171,81.33847308789036,0,64.61998135724869,Low,454,2022,5,2,11.2939,0.8985,-2.299,1.0235,4.0838
Building,Seattle,34326436,39403436.38133381,5077000.381333813,679,875.9862516099591,196.98625160995917,1.8480725118072,2.9039841492673784,354.92503194481736,29.48653629924132,88.35379433406096,Cloudy,153,34696.5932866577,787.9592823063168,4513,52.62773302852021,2,6.485017664581049,79.67838783745212,0,57.7147459511286,High,892,2022,6,2,14.7904,0.8712,29.0112,0.7751,14.8375
Building,New York,19804536,25854698.06990936,6050162.069909357,774,1152.8649104312194,378.8649104312194,0.6142988481732891,3.571937810186462,127.76902315540352,30.85518258716762,83.12868215091697,Rainy,166,28294.164005792227,855.8736154066377,2144,61.960803510409065,8,2.122043096513816,51.54904766389309,0,56.868938392507445,Medium,463,2022,6,2,30.5494,0.766,48.949,0.6714,25.8739
Bridge,New York,19589321,25366131.34048126,5776810.340481259,733,1060.717806883449,327.71780688344893,0.803933730413077,4.583215513469581,205.0276520273285,-7.203031714144309,28.91604252233526,Rainy,263,12531.538882699311,362.9591230438404,1068,92.8208917511194,4,1.7062175056964926,63.894719892037486,0,71.57479483520025,Low,352,2022,6,2,29.4896,0.7723,44.7091,0.691,23.4009
Road,New York,32676806,30783671.44684696,-1893134.5531530415,452,525.8922352102754,73.89223521027543,1.1809506711049609,3.527483259673119,77.69436536067658,2.161779458895822,77.66070002958912,Cloudy,259,49030.55024829278,937.9257366498064,4717,47.90720011804662,9,5.034494312476575,75.10288234511592,0,14.001095298401625,Medium,506,2022,6,2,-5.7935,1.0615,16.3478,0.8595,7.7112
Road,New York,2947238,3351468.164575617,404230.1645756168,882,814.9404674630011,-67.05953253699886,1.7752470423133109,3.3588963512743297,171.48813658495794,5.084401758739483,48.688693467671584,Sunny,97,21876.831420809453,597.6522042201032,5723,47.334051571271566,0,1.878377858638666,79.36585860673505,0,51.37583181672665,Low,897,2022,6,2,13.7156,0.8794,-7.6031,1.0823,4.4904
Dam,Chicago,32455141,32749422.15981586,294281.15981585905,352,393.31638508804326,41.31638508804326,1.8896206157947983,1.971705731753321,395.789482002759,20.11865912785452,89.35609491621565,Sunny,142,9811.652110126017,726.8851201491036,5213,69.63849929831596,6,7.551121448013335,81.52172645003671,0,49.96347967363371,High,242,2022,6,2,0.9067,0.991,11.7376,0.895,6.5035
Road,Houston,44338836,44076688.09425491,-262147.90574508905,186,259.625158774622,73.62515877462198,1.5051701714114094,0.006422127634007,448.2568960462664,-2.0516626851177358,53.05966750301607,Sunny,220,27220.95030720857,637.0649765019172,7413,56.58463246562048,6,9.720466394568398,85.81114125058085,0,51.38041976582493,High,252,2022,6,2,-0.5912,1.0059,39.5834,0.7164,15.0191
Tunnel,Los Angeles,31354748,43783183.45492177,12428435.454921767,334,441.1804199336193,107.18041993361923,0.2645775456239186,0.6007962936781097,149.68721835606516,-2.63323293299998,58.76852577515544,Snowy,193,44329.91052258875,210.4660492071584,4466,74.1236764988896,5,6.1262466200478345,82.81167161468159,1,98.1901873958809,High,815,2022,6,2,39.6381,0.7161,32.0899,0.7571,23.7436
Road,Chicago,34218943,31657625.34698776,-2561317.653012242,701,824.099941542818,123.099941542818,1.3713928955162165,2.672772723780196,258.5965276665148,41.90838890643769,57.084244067975895,Stormy,159,44928.09507997982,966.803193446392,4026,67.0982010809934,5,3.116519826055179,92.42883536979002,0,22.53506258298343,Medium,554,2022,6,2,-7.4851,1.0809,17.5606,0.8506,6.8915
Dam,Chicago,7330034,8440605.439548198,1110571.439548198,725,676.4691677940915,-48.530832205908496,0.8795770715580579,3.3756494292220984,261.6458215717429,34.23115990137796,42.52159209007944,Sunny,212,5493.466222540126,210.5880219047374,7998,66.09754638107302,2,8.58885752372856,64.77351714437567,0,72.13867813536334,High,812,2022,6,2,15.151,0.8684,-6.6939,1.0717,6.6631
Road,Los Angeles,22586261,22607089.90217804,20828.90217803791,727,840.5114802765247,113.51148027652472,0.994331899033017,2.087241419482313,443.1088875918804,-0.0639803849856335,25.251546222504277,Stormy,102,44883.30851381299,329.3937607700652,3747,46.7183782292196,2,8.677930374370234,82.07849928329462,0,46.17965236407008,High,687,2022,6,2,0.0922,0.9991,15.6137,0.8649,6.8474
Tunnel,Los Angeles,46504302,66389454.54458213,19885152.54458213,697,823.4462297900188,126.44622979001883,0.1933819416558364,3.653395057641951,393.2595737941125,12.361229434802002,82.6955861281343,Stormy,211,17216.78978749363,832.2650922006821,8271,48.46298141499041,9,7.595073751279549,52.55797570981356,1,56.05538718920622,High,577,2022,6,2,42.7598,0.7005,18.1415,0.8464,21.5894
Bridge,New York,16542211,20416798.92368636,3874587.923686359,394,574.1105279761737,180.11052797617367,0.4630180647580805,2.609311476660894,280.8847482656224,9.559209959166104,76.18730687684007,Rainy,52,6753.756378579038,656.7372653509913,7171,89.264714646811,8,6.536189663320158,74.0095038661014,0,78.61545152705766,High,299,2022,6,2,23.4224,0.8102,45.7133,0.6863,23.6479
Dam,Chicago,24809061,25772356.693255223,963295.6932552232,313,402.0959702527295,89.0959702527295,1.6019758543139306,0.370880977971561,351.83624021229804,33.505224073597404,29.766874639176848,Cloudy,117,43150.56216632935,854.3342488387212,4855,93.15296425430466,0,8.810132092765516,63.40164829759463,0,24.163789831613293,High,616,2022,6,2,3.8828,0.9626,28.4652,0.7784,11.4664
Bridge,Seattle,30193726,36276444.50617494,6082718.506174937,464,504.3641719966543,40.36417199665431,0.9625217827909336,0.9600812548397442,431.3097742592151,18.06171040629671,74.3737789945051,Snowy,295,43874.00401946937,564.1625695366404,9753,54.08101197311501,6,2.4696251379780314,69.0443574147348,0,78.7226691372843,Low,855,2022,6,2,20.1456,0.8323,8.6992,0.92,10.3474
Bridge,Los Angeles,1045475,1399777.921146369,354302.9211463691,305,370.633242394482,65.63324239448201,0.6731582590991828,4.1999911162197145,54.29252931149522,-2.9682644653593133,63.8092666235427,Stormy,182,31830.398592905756,439.29391182997136,3203,46.80763009148615,9,9.384401137096402,67.73313758824796,0,16.329770441599564,High,644,2022,6,2,33.8892,0.7469,21.5191,0.8229,20.2994
Bridge,Los Angeles,33303854,49118881.97029411,15815027.97029411,618,580.6933081404569,-37.30669185954309,0.8296362405334204,3.624563733122197,231.30051397252188,30.64456347359341,48.64006515423356,Snowy,187,30849.519078336125,929.6609495930064,4419,43.20500031607064,6,9.524828342895114,53.02153385763189,0,53.49785600888497,High,465,2022,6,2,47.4871,0.678,-6.0367,1.0642,17.3511
Building,Houston,42634984,44010712.71832043,1375728.718320429,865,1283.2629143022134,418.2629143022134,1.7233590753187924,4.473809935062475,458.2594252746854,11.82883880237054,37.78148043668939,Rainy,101,41590.41226796388,132.62708576331536,2144,76.4978568245138,7,8.847931365974201,73.33229003756878,0,76.78637719296225,High,444,2022,6,2,3.2268,0.9687,48.3541,0.6741,18.6439
Building,Seattle,21080580,30181257.445148654,9100677.445148658,331,369.4078965234422,38.40789652344222,1.5230981330694182,0.5877862456046828,383.1408638797781,4.4608336197680885,80.18101484515627,Sunny,206,40383.92987196259,870.5171983177413,3699,82.92119275001232,5,3.255958312403204,99.73146439957767,0,27.329630981922943,Medium,499,2022,6,2,43.1709,0.6985,11.6036,0.896,18.0835
Bridge,Seattle,39950796,58351432.24023967,18400636.240239665,510,605.2274106034196,95.22741060341956,0.6173992546440572,4.95111267307537,294.2786184503336,10.652424211139609,69.01317815058371,Stormy,145,45054.74630492168,307.7360066690035,1560,62.368599352192334,7,8.723605476795662,64.94680284182418,1,79.3824081431881,High,852,2022,6,2,46.0582,0.6847,18.672,0.8427,22.5638
Dam,Los Angeles,4239254,6146292.275453843,1907038.2754538432,717,798.1431657167242,81.14316571672418,0.3232534964035093,1.047033569749668,288.34003716581003,17.3766109983793,58.34179366283958,Cloudy,80,29873.635141851657,863.862694978571,2187,80.78055204943837,0,5.478743906539226,86.80729858341253,0,25.01312562331689,Medium,555,2022,6,2,44.9852,0.6897,11.317,0.8983,17.9864
Tunnel,New York,2099577,2690080.121482235,590503.1214822349,562,735.9429553951827,173.9429553951827,0.5787966211237362,0.05889938143321,206.496543921997,8.871353402935519,62.66979737289249,Rainy,115,48544.11917297639,225.27695207519704,4133,82.77752893357157,0,6.354372136607427,77.38941674602178,0,81.93148812434092,High,268,2022,6,2,28.1249,0.7805,30.9507,0.7636,18.9936
Tunnel,Houston,27009905,34515752.12599157,7505847.125991568,294,381.4177527293402,87.41775272934018,1.849437257003994,4.9871146952677705,284.2342401386816,3.3048174925466807,26.37463274575267,Snowy,253,49826.60739200023,622.1970673214864,4411,96.12053688381432,8,8.565405602537307,66.26126502657368,0,52.20420156476538,High,833,2022,6,2,27.7892,0.7825,29.7339,0.7708,20.57
Road,Seattle,24260701,27703934.46701604,3443233.4670160413,661,878.5968283558552,217.5968283558552,1.2050187919145352,1.4053694272255657,344.92243975855394,11.917611584218918,53.17438326378343,Sunny,140,10244.507449938466,899.2971271103248,2689,43.89241827010643,3,1.2662456009071377,54.480353019621056,1,71.6174498676796,Medium,382,2022,6,2,14.1926,0.8757,32.9193,0.7523,14.9868
Dam,Los Angeles,24737188,33430793.919210404,8693605.919210404,463,491.1901891861916,28.19018918619156,1.1136123966150877,3.3400972625628,238.26336729295687,-8.945489908755597,33.55902049499914,Snowy,118,43229.46917993549,526.1856822090015,5407,51.53750339386479,2,4.266483329580812,60.79289503826062,0,92.56658125322696,Medium,513,2022,6,2,35.1439,0.74,6.0886,0.9426,13.623
Building,Seattle,41786456,50928346.87253065,9141890.872530648,254,276.7078765294036,22.70787652940362,1.233147839415677,0.883411570881526,371.3689158764783,32.48738153529727,34.58685753061778,Cloudy,214,27492.001598686507,771.9100064230536,3423,44.11155925581929,5,8.341240395200192,89.09267697451219,0,46.75793712523603,High,401,2022,6,2,21.8776,0.8205,8.9401,0.9179,11.9136
Bridge,Houston,13084335,17094197.49942292,4009862.499422919,345,336.42700483691505,-8.572995163084954,0.795453704918379,2.9011426609957085,437.5545022671736,-0.598030853782781,66.29127736008067,Stormy,204,22440.485223492444,824.2044560700026,2369,92.07963600016664,9,8.325593054215506,63.95100887093227,0,30.966177414049557,High,220,2022,6,2,30.6463,0.7654,-2.4849,1.0255,12.659
Road,Houston,19380186,22424323.721855864,3044137.721855864,368,475.9366017836217,107.93660178362173,1.6335033386070743,4.520174932272797,119.60818168318752,-7.585246250314952,83.78793062840018,Cloudy,136,32588.25394472217,762.8447878451012,7007,87.55522960201412,8,8.638191341946396,57.21512412059266,0,88.04476869559092,High,887,2022,6,2,15.7075,0.8642,29.3306,0.7732,16.8391
Tunnel,Chicago,25969138,34770023.772748984,8800885.772748984,257,237.4367170351576,-19.563282964842383,1.0942438736704747,1.600905837142193,253.19616026784095,25.95342810977936,48.26296273348426,Snowy,82,7518.4500767903155,932.7967631871384,7728,74.47852423731034,9,2.522943101255421,66.56491702303366,0,24.545498329430032,Low,247,2022,6,2,33.8898,0.7469,-7.6122,1.0824,12.4715
Building,Los Angeles,42828557,59732256.53196176,16903699.53196176,781,982.9739424262928,201.9739424262929,0.3218210152607115,3.351269880221796,233.60904107828648,32.56648708530197,34.542449110853326,Snowy,117,27790.750344518598,502.1508074679358,9772,45.01980460307099,3,7.35297956405164,79.2021476113845,1,66.8328446653675,High,693,2022,6,2,39.4683,0.717,25.8609,0.7945,21.6694
Building,Houston,2531064,2500341.32242929,-30722.67757070996,867,1232.71579929982,365.71579929982,0.3452237371752196,0.9395179439920824,359.35916182237764,34.76060223760638,65.4122856065658,Cloudy,236,44190.0756512,255.8128952486402,1976,56.39874151922318,8,2.318530064548767,85.17315821449995,0,93.09279592365532,Low,816,2022,7,3,-1.2138,1.0123,42.1818,0.7033,14.7182
Bridge,Chicago,38966319,54543410.10098678,15577091.10098678,200,286.89985779475603,86.89985779475603,1.1200323783549748,3.1239769935936264,162.4403593660682,17.143005046333,80.98309324452225,Cloudy,241,14605.768226253596,143.0299573322318,5272,57.86319088351102,4,8.065882080559227,69.368241848479,0,70.69570403817751,High,801,2022,7,3,39.9758,0.7144,43.4499,0.6971,27.4409
Tunnel,Chicago,49598394,60717258.75634151,11118864.75634151,745,871.2198788853729,126.21987888537284,1.8794834143345944,1.6822517590875508,338.1129117285243,1.2952501579491909,72.38231607857435,Cloudy,262,24187.54526462413,321.8138826737546,7497,73.64459176092502,6,3.206134040090568,74.90735785391745,0,27.61129769050137,Medium,777,2022,7,3,22.4178,0.8169,16.9423,0.8551,13.6493
Dam,Seattle,43170229,60731858.5343509,17561629.5343509,363,426.7363432928074,63.73634329280742,0.6858690311847776,1.0560412929397582,444.8701587791696,30.54752224874047,80.8130061375611,Sunny,137,47276.6399471694,228.8777534922179,1118,55.48263364220293,2,7.640359548282514,72.74583460167307,0,23.705555658690965,High,811,2022,7,3,40.68,0.7108,17.5582,0.8506,19.3995
Building,Seattle,3076198,3564639.86786569,488441.86786569,401,379.41878543172896,-21.58121456827104,1.7521282208325148,1.5659102535181757,238.15921990713025,28.484219243488543,57.55882697075595,Snowy,221,24285.37270125638,602.1538672910324,2542,44.37759183477729,2,5.095014566751752,50.45016749617135,1,32.7074977990532,High,306,2022,7,3,15.8781,0.863,-5.3818,1.0569,6.1824
Bridge,Chicago,8466511,9545350.163364485,1078839.163364485,507,660.3467207397715,153.3467207397715,1.5517816144998708,0.8942053425389968,459.957064990649,3.5448903756745285,72.63133710584336,Rainy,144,21126.54345495792,266.4508034905588,5862,83.84573811119796,2,9.876371180974951,69.78002374279241,0,45.22661495709205,High,434,2022,7,3,12.7424,0.887,30.2459,0.7678,15.2718
Dam,Seattle,19246135,27888350.93473521,8642215.934735212,358,498.6065234960872,140.60652349608716,0.570843641523123,4.509580539189414,496.9236825200653,39.68742657245362,29.804519155125558,Sunny,157,24824.14916555202,135.04033656043407,4043,57.94481269932468,7,6.219044476743528,79.3659905086041,0,24.32431286649128,High,874,2022,7,3,44.9036,0.6901,39.2756,0.718,27.8976
Tunnel,Houston,12038932,12649324.639503006,610392.6395030059,291,304.6167725339829,13.616772533982896,0.1690474218008607,1.985934431585644,97.74142247657844,-4.259569805444405,44.37922307542341,Sunny,289,28375.374493290037,132.39084598180108,1972,67.14245062139804,5,6.693214277982575,78.49723582078805,0,81.80326597971859,High,195,2022,7,3,5.0702,0.9517,4.6793,0.9553,5.2635
Building,New York,49193845,69192490.66632967,19998645.666329667,238,274.3617658972445,36.36176589724448,0.2935098037705271,1.2263965248718367,154.8739345931864,44.04785317752291,47.26844151370657,Sunny,265,33439.6104859161,848.4125485283754,1915,47.65999809893832,8,4.313471624661586,87.48837791671234,0,42.13318083479998,Medium,656,2022,7,3,40.6527,0.711,15.2781,0.8675,19.2419
Dam,Houston,39553543,47085025.8165812,7531482.816581197,506,710.0716226419361,204.07162264193607,1.4841384743101365,2.2420392050796645,477.670888166942,37.31362960376055,55.79070223722242,Rainy,226,41031.1760412529,632.3049382987224,7621,88.15289820367477,8,7.610681420626897,83.51879552176695,0,94.24780623214538,High,241,2022,7,3,19.0412,0.84,40.3304,0.7126,20.9336
Dam,Chicago,21462320,25936296.53914605,4473976.539146051,800,1141.0178244778983,341.0178244778984,0.4793725022772287,1.6026808340324776,481.24745891662405,27.834425501349138,85.03534521797766,Cloudy,102,25344.59925939414,422.2767717040404,1586,73.93191261544345,7,5.453970769943515,63.84033985580768,1,85.82417776317916,High,611,2022,7,3,20.8457,0.8275,42.6272,0.7011,21.5327
Dam,Chicago,25437007,27601212.201315586,2164205.201315585,848,886.9299739584382,38.92997395843816,0.8054147489602481,3.72209626906663,93.96827392404133,41.63124385539081,81.2007592155522,Snowy,123,41786.64207905631,904.8052384662222,9542,94.09513757259175,0,1.1625997158627772,62.78218357794813,0,91.7936436521518,Low,849,2022,7,3,8.5081,0.9216,4.5908,0.9561,4.1622
Building,Houston,2420858,3011124.4774236893,590266.4774236893,370,455.2266808681829,85.22668086818288,1.0532284154122071,4.856099559427472,56.749325169711504,29.72711425780393,29.41678446024292,Stormy,98,29017.429760843628,163.17695026694224,6625,69.72829378392001,5,6.477234380880806,73.2070899031717,0,36.50434435031861,High,447,2022,7,3,24.3825,0.804,23.0342,0.8128,16.5205
Building,Seattle,36303414,39756838.61751034,3453424.617510341,379,384.87294245458713,5.8729424545871325,1.4783895200553094,2.190168283488234,122.49501046539,0.4751348366525256,32.095275631772424,Stormy,162,20231.622966558996,982.2898654550434,8354,96.48554030907276,3,8.474136313864253,86.64848338608275,0,61.63583894399712,High,214,2022,7,3,9.5127,0.9131,1.5496,0.9847,5.6135
Road,Seattle,17448425,16114696.157513645,-1333728.8424863573,491,471.9134839155134,-19.086516084486615,0.3151393241923382,4.305166999861202,498.2057525220117,14.318587596204644,45.03483847122379,Snowy,163,34607.78726537364,654.6626112290149,5591,93.51209226287956,3,3.131215930544056,54.69136532879822,1,38.93045662381217,Medium,755,2022,7,3,-7.6438,1.0828,-3.8873,1.0404,1.2262
Tunnel,Chicago,27610889,29355874.08019069,1744985.080190692,887,1283.1983308407998,396.1983308407998,0.8720961700271768,2.8293153677980976,130.99982747480908,-6.067333661760055,40.35207061234718,Rainy,243,37297.50146345711,265.1178285719636,3562,74.58759138755403,2,2.989573795766661,97.41632915180811,0,33.12536604227628,Medium,673,2022,7,3,6.3199,0.9406,44.6672,0.6912,16.294
Bridge,Los Angeles,22674015,20493396.61553201,-2180618.384467989,214,297.9531635434028,83.95316354340281,1.0216385273711213,0.7861783254711674,276.1464230249104,11.431158225846346,63.03396672093836,Stormy,144,30112.20390332694,711.1621890792717,7839,96.0336062889918,8,6.4799756480734345,77.15765618532158,0,64.63781030822956,High,741,2022,7,3,-9.6173,1.1064,39.2305,0.7182,14.6651
Dam,Seattle,48550906,72195822.18062846,23644916.180628464,558,756.6596851237026,198.65968512370264,1.1275714215459254,3.453113710406708,431.78797689373,30.78816608554648,83.19432334351814,Sunny,240,7547.673791062553,787.0431338052064,9464,59.38532483767314,1,8.361813487829446,65.32041974667503,0,83.61958425398038,High,648,2022,7,3,48.7013,0.6725,35.6021,0.7375,27.1634
Road,Houston,15579873,23049617.02745761,7469744.02745761,566,525.9610418689425,-40.03895813105749,1.6548852186509118,2.5671724856291007,59.180724809692855,11.254384301194955,87.36040791708108,Stormy,74,12644.72938223712,486.408505033697,3927,61.938529762252685,0,3.2465830405921827,84.6695615440713,0,18.42380255139888,Medium,840,2022,7,3,47.9448,0.6759,-7.074,1.0761,15.0328
Bridge,Seattle,9466685,10764502.936350966,1297817.936350966,416,584.9947066604802,168.99470666048023,0.4261885705821121,3.253032616260517,322.0200420163068,8.166179650747377,65.75220667746586,Snowy,181,17838.397440060267,875.4693456209926,7195,42.72867707836222,9,9.390363861187351,52.23629081215509,1,34.81918852294643,High,504,2022,7,3,13.7093,0.8794,40.6237,0.7111,19.978
Road,Houston,25257032,33769220.38555427,8512188.385554269,795,924.447024206868,129.44702420686804,1.6348797584705823,4.448437062858325,174.66145199133095,22.744564738067155,78.67114409807607,Sunny,228,17718.15226781719,235.65916656682327,7276,75.35205440583118,2,9.34648621013394,74.21984578915314,0,28.46207627975145,High,483,2022,7,3,33.7023,0.7479,16.2826,0.86,17.2648
Building,Chicago,14837264,16432027.424955277,1594763.424955275,698,771.5950776363061,73.59507763630609,1.4164690126236392,2.2021728532802305,438.0507123978792,37.971249094939225,56.7641540161558,Stormy,188,35303.936011109174,350.95382521984754,5290,83.315438195736,3,2.8048300471714,74.29848237319045,0,81.85151558404579,Medium,455,2022,7,3,10.7484,0.9029,10.5437,0.9046,7.5486
Dam,Seattle,15749151,20515724.37960825,4766573.379608255,462,567.2832472762343,105.2832472762343,1.1561545469780228,4.505888116086778,177.55751716883563,-7.382924409963817,34.58288628020278,Snowy,194,5825.689775313466,184.1431254255908,6882,86.41115141452619,3,3.374059708511341,58.09876424546752,0,94.00348657829974,Medium,863,2022,7,3,30.2656,0.7677,22.7886,0.8144,17.1911
Bridge,Houston,48984649,67758408.8715973,18773759.871597305,180,171.86615021414403,-8.133849785855972,1.4291029537648867,3.7533450714082734,359.040074126859,11.200873908485448,56.72818884654342,Rainy,157,39005.6799672284,289.79005654661694,7446,48.9889771627662,5,7.305389298533453,91.86939079709416,0,17.194843916502307,High,380,2022,7,3,38.3258,0.7229,-4.5188,1.0473,13.9588
Bridge,Chicago,11029840,16192397.93877376,5162557.938773759,643,870.6142387401555,227.61423874015557,0.8828337040081471,2.443024629389924,353.3988346013286,-1.296759200160551,58.85578210063558,Snowy,243,16940.411366311993,314.8559307200305,6167,66.64954433875002,0,9.565597981219836,89.8406059340127,0,44.12920732365169,High,624,2022,7,3,46.8054,0.6812,35.3988,0.7386,26.5744
Bridge,Los Angeles,34517379,39354208.383573405,4836829.383573405,409,511.0295678683879,102.02956786838786,0.3629554133394367,3.0161106782898184,149.672096986838,28.24448379025283,71.97202949494897,Rainy,247,18950.98307972461,925.8698718295392,2522,50.61179272563494,0,7.388944198986832,57.63661972268545,1,92.30581384467912,High,503,2022,7,3,14.0127,0.8771,24.9461,0.8003,13.1654
Bridge,Houston,31749806,43496560.79942749,11746754.799427494,351,355.1958744014891,4.195874401489107,1.364953956504198,1.6279056625950572,65.65963994075756,-4.185149176287582,35.39180927951443,Sunny,250,28755.942257476592,170.2987198760406,1561,79.72764093125494,1,5.0041004483848415,68.19136467816887,0,41.01743984916685,Medium,214,2022,7,3,36.9979,0.7299,1.1954,0.9882,12.6588
Bridge,Los Angeles,49529560,52479395.49077435,2949835.4907743484,266,269.44185908313966,3.4418590831396614,1.0968773827026823,4.917986498693871,234.1623082034288,26.56442672191345,45.78172674607122,Snowy,118,14716.652042253088,484.6736081689385,4540,49.47678234530609,3,2.521012117838528,55.0214778315444,0,74.13952926823329,Low,661,2022,7,3,5.9557,0.9438,1.2939,0.9872,3.2791
Road,Los Angeles,22223034,33205643.675102744,10982609.675102744,732,739.7220077707186,7.722007770718619,1.3148121210312735,3.33675581525198,180.13691838464138,5.739947893884903,45.48192284501964,Cloudy,133,44801.20911089874,579.1588185042217,2479,94.2498210373645,6,5.149088639556591,92.43043784195984,0,19.05997478674087,Medium,659,2022,7,3,49.4199,0.6693,1.0549,0.9896,17.3723
Dam,New York,39677396,36323138.74496056,-3354257.2550394386,302,282.12883262441045,-19.87116737558955,0.742197683954131,0.2192342624831494,414.0399873261689,0.9404247555473582,87.16077170188154,Cloudy,206,8841.595069695439,908.8237484219449,7677,53.8380787396848,5,6.46091012773499,66.16600518743203,1,49.99487784509281,High,244,2022,7,3,-8.4538,1.0923,-6.5799,1.0704,2.2922
Building,Seattle,38649509,48780213.3231746,10130704.323174603,477,597.5279162101763,120.52791621017629,1.823046496945688,1.633109528740044,410.16388480490536,41.4993906803742,51.076147222870325,Cloudy,134,24997.20630354792,997.926596795092,2205,57.48413597729469,8,3.9785672706098527,71.96581539288263,0,55.29706980324656,Medium,187,2022,7,3,26.2117,0.7923,25.2679,0.7983,17.8396
Building,Houston,24041214,31150287.263495777,7109073.263495777,869,1220.257539794648,351.257539794648,1.2160027502935962,3.116572168795288,255.6607784866815,-8.981148278972427,72.85657771087025,Cloudy,250,43224.00212547005,778.0493034278522,7660,91.05437932905998,6,5.592320390800808,66.19359750102832,0,78.18976701865543,High,480,2022,8,3,29.5704,0.7718,40.4209,0.7121,23.3159
Building,Los Angeles,39184664,51442697.98238554,12258033.98238554,754,686.5161920078946,-67.48380799210543,0.2622647201526603,0.281666388996199,322.9305013954485,14.077749953926292,72.55679669621074,Cloudy,269,32712.97524895561,973.7118915121266,9848,67.50805660874343,4,2.171927154958353,65.50130082324755,0,35.99421855218436,Low,522,2022,8,3,31.2827,0.7617,-8.9501,1.0983,10.6192
Building,New York,1920114,1866797.32527542,-53316.674724580254,663,616.1940477695726,-46.80595223042735,0.9546275823384144,0.1194209565957138,321.9167821941163,-8.810515414601342,38.5880929362269,Rainy,168,18154.828212918503,808.3910192822864,1589,41.43975674800439,5,5.069692940613278,87.36511268742944,0,33.77697152954744,Medium,610,2022,8,3,-2.7767,1.0286,-7.0597,1.076,2.0139
Road,Chicago,43544931,63711366.69766945,20166435.697669446,344,427.81978510818567,83.81978510818567,1.5370765040129053,2.2501211976390127,422.2211667924305,16.597617645738097,60.030878256021246,Snowy,121,23934.20934994073,966.882376874275,5326,69.67517507215874,9,1.816982370365986,87.37831170899116,0,37.26709031762482,Low,603,2022,8,3,46.3118,0.6835,24.3662,0.8041,23.3668
Tunnel,Houston,16762512,16908512.933565818,146000.93356581777,878,1221.9103270613723,343.9103270613723,1.6088556672913177,1.66345089846335,241.25108635543887,17.557605778693002,82.60120253230536,Sunny,272,36801.24711541316,736.5436533500097,5904,45.07260012280738,8,1.4417987495409157,75.88940852402847,1,60.01268579143667,Medium,511,2022,8,3,0.871,0.9914,39.1697,0.7185,13.9006
Dam,Los Angeles,48458792,61719639.38093495,13260847.380934946,562,615.9763538997432,53.97635389974323,1.0397344002511415,2.191493040165829,173.9510059057291,7.691435926711087,53.26384036198646,Cloudy,69,48796.73345137547,171.78708290596396,7421,99.12068312123864,0,8.715159240393945,82.88084746631571,1,88.84039721182756,High,617,2022,8,3,27.3652,0.7851,9.6043,0.9124,12.8339
Bridge,Seattle,49591742,51258304.59926617,1666562.5992661717,388,430.5902320424377,42.59023204243772,1.800020384579472,1.313466549400026,169.26571316324635,-2.7311022361236983,86.15822551397822,Cloudy,76,45191.242327074506,461.7281682934089,4759,75.28669422733614,8,2.845734257314674,75.58315986789783,0,84.78472568151761,Low,767,2022,8,3,3.3606,0.9675,10.9769,0.9011,6.4704
Tunnel,New York,12918529,14007946.615539229,1089417.6155392283,611,768.520625982318,157.52062598231805,0.6085700306691653,0.8235887347149046,291.28652567699186,10.701314575396143,35.01207605269131,Sunny,57,20409.47637720696,681.9375554222233,9939,55.39195705665871,5,6.1763979621514,51.42946049698576,0,15.215109076990172,High,353,2022,8,3,8.433,0.9222,25.7808,0.795,12.4994
Building,Los Angeles,42701479,52432083.86638448,9730604.866384476,568,604.6517526135093,36.6517526135093,0.8801375247527065,3.4457167849016885,252.11669122949564,26.97446169629113,25.19113740418215,Sunny,295,49918.90456795359,415.6466585088259,9655,73.82306077285706,3,2.340844825689932,53.30032165649662,0,89.10596001628211,Low,738,2022,8,3,22.7875,0.8144,6.4528,0.9394,9.8403
Tunnel,Seattle,36737358,42259572.58383041,5522214.583830409,739,676.8981495188451,-62.10185048115488,1.807334130081043,2.5728555813390024,248.05434694322128,33.03176947544525,82.40177112013245,Cloudy,134,5157.709858897622,346.0455263024008,9945,44.61202620290529,4,3.362748138183622,69.18702847564157,1,18.559843679655263,Medium,706,2022,8,3,15.0316,0.8693,-8.4035,1.0917,5.982
